Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\data\Sebastian_Rejman\SR_TGA_0082\SR_TGA_0082_Z06_P1-001-3-BM_ratio_04.tg8d 
Operator ID:	 
Sample ID:	SR_TGA_0082_Z06_P1-001-3-BM_ratio_04 
Comment: 	 
Serial Number:	526B20120104 
Data Collected:	10/04/2023 08:20:41 
Sample Weight:	7.026 mg 
Display Weight:	7.026 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\PW 20230203.tg8c 
Date/Time:	03/02/2023 16:34:18 
Initial Conditions 
Temperature:	 50.00 °C 
Baseline Filename:	 
End Condition:	Go To:	50.00°C 
Total Points in Run:	12098 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 45.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 50.00°C 
 
2)	Heat from 50.00°C to 130.00°C at 5.00°C/min 
 
3)	Hold for 20.0 min at 130.00°C 
 
4)	Heat from 130.00°C to 600.00°C at 5.00°C/min 
 
5)	Hold for 5.0 min at 600.00°C 
 
6)	Cool from 600.00°C to 50.00°C at 500.00°C/min 
 
7)	Hold for 20.0 min at 50.00°C 
 
8)	Heat from 50.00°C to 800.00°C at 20.00°C/min 
		Switch the Gas to Oxygen at 45.0 ml/min  
			Action occurs Immediately 
 
9)	Heat from 800.00°C to 1000.00°C at 100.00°C/min 
 
10)	Hold for 5.0 min at 1000.00°C 
		Switch the Gas to Nitrogen at 45.0 ml/min  
			Action occurs Immediately 
 
1) TGA Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Sample     	Balance      
	2.683333	6.997713	0.000000	58.460000	57.900000	44.800000	69.900000 
	2.700000	6.997611	0.000000	58.540000	58.010000	44.800000	70.000000 
	2.716667	6.997509	0.000000	58.630000	58.110000	44.800000	69.900000 
	2.733333	6.997407	0.000000	58.710000	58.190000	44.900000	69.900000 
	2.750000	6.997271	0.000000	58.790000	58.250000	44.800000	70.000000 
	2.766667	6.997169	0.000000	58.880000	58.300000	44.900000	69.900000 
	2.783333	6.997068	0.000000	58.960000	58.360000	44.800000	69.900000 
	2.800000	6.996932	0.000000	59.040000	58.430000	44.900000	70.000000 
	2.816667	6.996830	0.000000	59.130000	58.510000	44.800000	69.900000 
	2.833333	6.996762	0.000000	59.210000	58.610000	44.900000	69.900000 
	2.850000	6.996660	0.000000	59.290000	58.730000	44.900000	70.000000 
	2.866667	6.996558	0.000000	59.380000	58.840000	44.900000	69.900000 
	2.883333	6.996456	0.000000	59.460000	58.950000	44.900000	69.900000 
	2.900000	6.996320	0.000000	59.540000	59.040000	44.900000	70.000000 
	2.916667	6.996218	0.000000	59.630000	59.100000	44.900000	69.900000 
	2.933333	6.996082	0.000000	59.710000	59.150000	44.900000	69.900000 
	2.950000	6.995946	0.000000	59.790000	59.210000	44.900000	69.900000 
	2.966667	6.995810	0.000000	59.880000	59.270000	44.900000	70.000000 
	2.983333	6.995674	0.000000	59.960000	59.350000	44.900000	69.900000 
	3.000000	6.995572	0.000000	60.040000	59.450000	44.900000	69.900000 
	3.016667	6.995470	0.000000	60.130000	59.560000	44.900000	70.000000 
	3.033333	6.995368	0.000000	60.210000	59.670000	44.900000	69.900000 
	3.050000	6.995232	0.000000	60.290000	59.770000	44.900000	69.900000 
	3.066667	6.995130	0.000000	60.380000	59.860000	45.000000	70.000000 
	3.083333	6.995028	0.000000	60.460000	59.920000	44.900000	69.900000 
	3.100000	6.994926	0.000000	60.540000	59.990000	44.900000	70.000000 
	3.116667	6.994790	0.000000	60.630000	60.050000	44.900000	70.000000 
	3.133333	6.994688	0.000000	60.710000	60.120000	44.900000	69.900000 
	3.150000	6.994552	0.000000	60.790000	60.190000	44.900000	69.900000 
	3.166667	6.994450	0.000000	60.880000	60.280000	44.900000	70.000000 
	3.183333	6.994348	0.000000	60.960000	60.370000	44.900000	69.900000 
	3.200000	6.994246	0.000000	61.040000	60.490000	44.900000	69.900000 
	3.216667	6.994145	0.000000	61.130000	60.600000	44.900000	70.000000 
	3.233333	6.994043	0.000000	61.210000	60.700000	44.900000	70.000000 
	3.250000	6.993907	0.000000	61.290000	60.780000	44.900000	70.000000 
	3.266667	6.993805	0.000000	61.380000	60.840000	44.900000	70.000000 
	3.283333	6.993669	0.000000	61.460000	60.890000	44.900000	70.000000 
	3.300000	6.993533	0.000000	61.540000	60.950000	44.900000	69.900000 
	3.316667	6.993431	0.000000	61.630000	61.020000	44.900000	70.000000 
	3.333333	6.993329	0.000000	61.710000	61.100000	44.900000	70.000000 
	3.350000	6.993227	0.000000	61.790000	61.200000	44.900000	69.900000 
	3.366667	6.993125	0.000000	61.880000	61.320000	44.900000	70.000000 
	3.383333	6.993057	0.000000	61.960000	61.430000	44.900000	70.000000 
	3.400000	6.992989	0.000000	62.040000	61.540000	44.900000	69.900000 
	3.416667	6.992887	0.000000	62.130000	61.620000	44.900000	70.000000 
	3.433333	6.992785	0.000000	62.210000	61.680000	44.900000	70.000000 
	3.450000	6.992683	0.000000	62.290000	61.730000	44.900000	69.900000 
	3.466667	6.992581	0.000000	62.380000	61.790000	44.900000	69.900000 
	3.483333	6.992445	0.000000	62.460000	61.850000	44.900000	70.000000 
	3.500000	6.992343	0.000000	62.540000	61.940000	44.900000	69.900000 
	3.516667	6.992241	0.000000	62.630000	62.040000	44.900000	70.000000 
	3.533333	6.992139	0.000000	62.710000	62.150000	45.000000	70.000000 
	3.550000	6.992037	0.000000	62.790000	62.260000	44.900000	70.000000 
	3.566667	6.991969	0.000000	62.880000	62.370000	44.900000	70.000000 
	3.583333	6.991867	0.000000	62.960000	62.460000	44.900000	70.000000 
	3.600000	6.991765	0.000000	63.040000	62.530000	44.900000	69.900000 
	3.616667	6.991629	0.000000	63.130000	62.580000	44.900000	70.000000 
	3.633333	6.991527	0.000000	63.210000	62.630000	44.900000	70.000000 
	3.650000	6.991391	0.000000	63.290000	62.690000	44.900000	70.000000 
	3.666667	6.991290	0.000000	63.380000	62.760000	44.900000	70.000000 
	3.683333	6.991222	0.000000	63.460000	62.860000	44.900000	70.000000 
	3.700000	6.991120	0.000000	63.540000	62.970000	44.900000	70.000000 
	3.716667	6.991018	0.000000	63.630000	63.090000	44.900000	70.000000 
	3.733333	6.990950	0.000000	63.710000	63.200000	44.900000	70.000000 
	3.750000	6.990882	0.000000	63.790000	63.300000	44.900000	70.000000 
	3.766667	6.990780	0.000000	63.880000	63.370000	44.900000	70.000000 
	3.783333	6.990678	0.000000	63.960000	63.430000	44.900000	70.000000 
	3.800000	6.990576	0.000000	64.040000	63.470000	44.900000	70.000000 
	3.816667	6.990474	0.000000	64.130000	63.530000	44.900000	70.000000 
	3.833333	6.990372	0.000000	64.210000	63.600000	44.900000	70.000000 
	3.850000	6.990270	0.000000	64.290000	63.700000	44.900000	69.900000 
	3.866667	6.990202	0.000000	64.380000	63.800000	44.900000	70.000000 
	3.883333	6.990100	0.000000	64.460000	63.920000	44.900000	70.000000 
	3.900000	6.989998	0.000000	64.540000	64.030000	44.900000	70.000000 
	3.916667	6.989896	0.000000	64.630000	64.130000	44.900000	70.000000 
	3.933333	6.989794	0.000000	64.710000	64.210000	44.900000	70.000000 
	3.950000	6.989692	0.000000	64.790000	64.260000	44.900000	70.000000 
	3.966667	6.989590	0.000000	64.880000	64.320000	45.000000	70.000000 
	3.983333	6.989488	0.000000	64.960000	64.380000	44.900000	70.000000 
	4.000000	6.989386	0.000000	65.040000	64.440000	45.000000	70.000000 
	4.016667	6.989318	0.000000	65.130000	64.540000	44.900000	70.000000 
	4.033333	6.989216	0.000000	65.210000	64.630000	44.900000	70.000000 
	4.050000	6.989148	0.000000	65.290000	64.740000	44.900000	70.000000 
	4.066667	6.989080	0.000000	65.380000	64.850000	44.900000	70.000000 
	4.083333	6.989012	0.000000	65.460000	64.950000	44.900000	70.000000 
	4.100000	6.988910	0.000000	65.540000	65.030000	45.000000	70.000000 
	4.116667	6.988842	0.000000	65.630000	65.110000	44.900000	70.000000 
	4.133333	6.988740	0.000000	65.710000	65.170000	45.000000	70.000000 
	4.150000	6.988638	0.000000	65.790000	65.230000	44.900000	70.000000 
	4.166667	6.988570	0.000000	65.880000	65.290000	44.900000	70.000000 
	4.183333	6.988469	0.000000	65.960000	65.370000	44.900000	70.000000 
	4.200000	6.988367	0.000000	66.040000	65.460000	45.000000	70.000000 
	4.216667	6.988265	0.000000	66.130000	65.560000	44.900000	70.000000 
