Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\data\Sebastian_Rejman\Nasrin\2024_03_27_TGA of 9 Sample\NF_TGA_001_004_PVC-high weight.tg8d 
Operator ID:	 
Sample ID:	NF_TGA_001_PVC-high weight_004 
Comment: 	 
Serial Number:	526B20120104 
Data Collected:	01/04/2024 18:40:22 
Sample Weight:	0.845 mg 
Display Weight:	0.845 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\PW 20230705.tg8c 
Date/Time:	06/07/2023 11:54:27 
Initial Conditions 
Temperature:	 50.00 °C 
Baseline Filename:	 
End Condition:	Go To:	50.00°C 
Total Points in Run:	12577 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 45.0 ml/min  
	Action occurs Immediately 
1)	Hold for 1.0 min at 50.00°C 
 
2)	Heat from 50.00°C to 130.00°C at 5.00°C/min 
 
3)	Hold for 20.0 min at 130.00°C 
 
4)	Heat from 130.00°C to 600.00°C at 5.00°C/min 
 
5)	Hold for 5.0 min at 600.00°C 
 
6)	Cool from 600.00°C to 50.00°C at 500.00°C/min 
 
7)	Hold for 20.0 min at 50.00°C 
 
8)	Heat from 50.00°C to 800.00°C at 20.00°C/min 
		Switch the Gas to Oxygen at 45.0 ml/min  
			Action occurs Immediately 
 
9)	Hold for 15.0 min at 800.00°C 
		Switch the Gas to Nitrogen at 45.0 ml/min  
			Action occurs Immediately 
 
1) TGA Isothermal 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Sample     	Balance      
	1.816667	0.843465	0.000000	54.160000	53.810000	44.900000	70.000000 
	1.833333	0.843465	0.000000	54.240000	53.880000	44.900000	70.000000 
	1.850000	0.843432	0.000000	54.320000	53.940000	44.900000	69.900000 
	1.866667	0.843432	0.000000	54.410000	53.990000	44.900000	70.000000 
	1.883333	0.843364	0.000000	54.490000	54.060000	44.900000	70.000000 
	1.900000	0.843330	0.000000	54.570000	54.130000	44.900000	69.900000 
	1.916667	0.843330	0.000000	54.660000	54.220000	44.900000	69.900000 
	1.933333	0.843296	0.000000	54.740000	54.320000	44.900000	69.900000 
	1.950000	0.843262	0.000000	54.820000	54.430000	44.900000	70.000000 
	1.966667	0.843262	0.000000	54.910000	54.540000	44.900000	69.900000 
	1.983333	0.843228	0.000000	54.990000	54.640000	44.900000	69.900000 
	2.000000	0.843228	0.000000	55.070000	54.730000	44.800000	69.900000 
	2.016667	0.843194	0.000000	55.160000	54.790000	44.800000	70.000000 
	2.033333	0.843194	0.000000	55.240000	54.850000	44.800000	69.900000 
	2.050000	0.843194	0.000000	55.320000	54.890000	44.900000	69.900000 
	2.066667	0.843161	0.000000	55.410000	54.950000	44.800000	70.000000 
	2.083333	0.843194	0.000000	55.490000	55.020000	44.900000	69.900000 
	2.100000	0.843194	0.000000	55.570000	55.110000	44.900000	70.000000 
	2.116667	0.843194	0.000000	55.660000	55.220000	44.900000	69.900000 
	2.133333	0.843228	0.000000	55.740000	55.350000	45.000000	69.900000 
	2.150000	0.843228	0.000000	55.820000	55.470000	44.900000	70.000000 
	2.166667	0.843228	0.000000	55.910000	55.590000	44.900000	69.900000 
	2.183333	0.843262	0.000000	55.990000	55.690000	44.900000	69.900000 
	2.200000	0.843228	0.000000	56.070000	55.770000	44.900000	69.900000 
	2.216667	0.843228	0.000000	56.160000	55.840000	44.900000	69.900000 
	2.233333	0.843194	0.000000	56.240000	55.880000	44.900000	69.900000 
	2.250000	0.843194	0.000000	56.320000	55.910000	44.900000	69.900000 
	2.266667	0.843194	0.000000	56.410000	55.970000	44.900000	69.900000 
	2.283333	0.843228	0.000000	56.490000	56.030000	44.900000	70.000000 
	2.300000	0.843228	0.000000	56.570000	56.120000	44.900000	69.900000 
	2.316667	0.843262	0.000000	56.660000	56.230000	44.900000	70.000000 
	2.333333	0.843296	0.000000	56.740000	56.340000	44.900000	69.900000 
	2.350000	0.843330	0.000000	56.820000	56.450000	45.000000	69.900000 
	2.366667	0.843330	0.000000	56.910000	56.550000	44.900000	70.000000 
	2.383333	0.843364	0.000000	56.990000	56.630000	44.900000	69.900000 
	2.400000	0.843364	0.000000	57.070000	56.690000	44.900000	69.900000 
	2.416667	0.843364	0.000000	57.160000	56.750000	44.900000	69.900000 
	2.433333	0.843364	0.000000	57.240000	56.800000	44.900000	69.900000 
	2.450000	0.843398	0.000000	57.320000	56.870000	44.900000	69.900000 
	2.466667	0.843398	0.000000	57.410000	56.950000	45.000000	70.000000 
	2.483333	0.843432	0.000000	57.490000	57.050000	44.900000	69.900000 
	2.500000	0.843432	0.000000	57.570000	57.160000	45.000000	70.000000 
	2.516667	0.843465	0.000000	57.660000	57.270000	45.000000	70.000000 
	2.533333	0.843465	0.000000	57.740000	57.390000	45.000000	70.000000 
	2.550000	0.843465	0.000000	57.820000	57.490000	45.000000	70.000000 
	2.566667	0.843499	0.000000	57.910000	57.570000	44.900000	69.900000 
	2.583333	0.843465	0.000000	57.990000	57.630000	44.900000	70.000000 
	2.600000	0.843465	0.000000	58.070000	57.680000	45.000000	69.900000 
	2.616667	0.843465	0.000000	58.160000	57.720000	44.900000	69.900000 
	2.633333	0.843465	0.000000	58.240000	57.770000	45.000000	70.000000 
	2.650000	0.843465	0.000000	58.320000	57.840000	44.900000	69.900000 
	2.666667	0.843465	0.000000	58.410000	57.940000	44.900000	70.000000 
	2.683333	0.843499	0.000000	58.490000	58.050000	45.000000	70.000000 
	2.700000	0.843499	0.000000	58.570000	58.180000	44.900000	69.900000 
	2.716667	0.843533	0.000000	58.660000	58.310000	44.900000	69.900000 
	2.733333	0.843533	0.000000	58.740000	58.430000	44.900000	69.900000 
	2.750000	0.843533	0.000000	58.820000	58.520000	45.000000	69.900000 
	2.766667	0.843533	0.000000	58.910000	58.610000	45.000000	69.900000 
	2.783333	0.843533	0.000000	58.990000	58.670000	45.000000	70.000000 
	2.800000	0.843533	0.000000	59.070000	58.710000	45.000000	69.900000 
